student_id,student_name,class_id,sex,dob,email,attendance
STU01016,Chou Reaksmey,CLS0191,F,2007-05-05,stu01016@school.edu.kh,93.1
STU01017,Ros Sreyla,CLS0167,F,2011-06-18,stu01017@school.edu.kh,63.0
STU01018,Sok Borann,CLS0013,M,2010-09-28,stu01018@school.edu.kh,61.5
STU01019,Sorn Dara,CLS0270,M,2011-07-31,stu01019@school.edu.kh,99.2
STU01020,Nhem Chantha,CLS0441,M,2013-05-30,stu01020@school.edu.kh,81.0
STU01021,Vong Sophy,CLS0257,F,2009-02-09,stu01021@school.edu.kh,96.2
STU01022,Pov Sreynit,CLS0485,M,2009-08-22,stu01022@school.edu.kh,60.6
STU01023,Hing Sophal,CLS0473,M,2013-01-07,stu01023@school.edu.kh,68.1
STU01024,Sok Sreymab,CLS0410,F,2013-12-29,stu01024@school.edu.kh,66.5
STU01025,Sar Sreyneang,CLS0237,F,2011-12-25,stu01025@school.edu.kh,95.0
STU01026,Sorn Sreynit,CLS0401,F,2009-05-05,stu01026@school.edu.kh,94.9
STU01027,Prum Panha,CLS0380,M,2009-10-01,stu01027@school.edu.kh,95.4
STU01028,Kuy Sreymab,CLS0110,F,2009-12-03,stu01028@school.edu.kh,79.4
STU01029,Chan Dina,CLS0181,F,2012-08-11,stu01029@school.edu.kh,89.8
STU01030,Seng Kolab,CLS0306,F,2008-03-11,stu01030@school.edu.kh,79.7
STU01031,Mouk Nara,CLS0223,M,2013-10-12,stu01031@school.edu.kh,76.7
STU01032,Kuy Sreytouch,CLS0059,F,2008-05-25,stu01032@school.edu.kh,63.7
STU01033,Chea Sreytouch,CLS0426,F,2014-01-20,stu01033@school.edu.kh,71.2
STU01034,Prum Seyha,CLS0170,M,2012-01-14,stu01034@school.edu.kh,86.3
STU01035,Doeun Reaksmey,CLS0375,F,2006-09-12,stu01035@school.edu.kh,83.1
STU01036,Lim Sambath,CLS0210,M,2010-07-11,stu01036@school.edu.kh,93.3
STU01037,Sar Chanpich,CLS0255,F,2011-04-19,stu01037@school.edu.kh,69.7
STU01038,Doeun Samnang,CLS0423,M,2013-08-04,stu01038@school.edu.kh,98.0
STU01039,Chea Sreynit,CLS0075,F,2009-06-01,stu01039@school.edu.kh,71.4
STU01040,Kong Bopha,CLS0438,F,2013-04-14,stu01040@school.edu.kh,99.8
STU01041,Nget Kimhour,CLS0284,M,2013-10-05,stu01041@school.edu.kh,83.3
STU01042,Meas Vuthy,CLS0080,M,2010-04-07,stu01042@school.edu.kh,85.0
STU01043,Khmer Chanpich,CLS0328,F,2013-07-17,stu01043@school.edu.kh,88.4
STU01044,Him Dina,CLS0195,F,2012-12-08,stu01044@school.edu.kh,78.8
STU01045,Mao Rithy,CLS0187,M,2014-03-06,stu01045@school.edu.kh,72.2
STU01046,Kuy Sokun,CLS0462,M,2013-08-16,stu01046@school.edu.kh,95.4
STU01047,Khem Sreypov,CLS0289,F,2011-10-21,stu01047@school.edu.kh,85.3
STU01048,Seang Channara,CLS0240,M,2012-12-06,stu01048@school.edu.kh,68.1
STU01049,Prum Chanreaksmey,CLS0217,F,2013-02-13,stu01049@school.edu.kh,68.7
STU01050,Meas Seyha,CLS0162,M,2014-02-26,stu01050@school.edu.kh,88.4
STU01051,Ros Sokun,CLS0487,M,2010-02-12,stu01051@school.edu.kh,95.2
STU01052,Yem Sopheak,CLS0096,M,2009-01-08,stu01052@school.edu.kh,80.0
STU01053,Vong Chanthy,CLS0157,F,2009-09-16,stu01053@school.edu.kh,69.7
STU01054,Tep Piseth,CLS0120,M,2013-01-02,stu01054@school.edu.kh,67.9
STU01055,Meas Sreyleak,CLS0356,F,2012-06-13,stu01055@school.edu.kh,61.8
STU01056,Seang Leakhena,CLS0291,F,2010-12-07,stu01056@school.edu.kh,66.6
STU01057,Ly Lina,CLS0068,F,2006-06-07,stu01057@school.edu.kh,87.7
STU01058,Khmer Rithy,CLS0486,M,2012-05-30,stu01058@school.edu.kh,77.0
STU01059,Heng Sreytouch,CLS0279,F,2006-04-10,stu01059@school.edu.kh,99.9
STU01060,Meas Seyha,CLS0030,M,2006-04-22,stu01060@school.edu.kh,69.1
STU01061,Khmer Sreymab,CLS0264,F,2009-02-07,stu01061@school.edu.kh,85.6
STU01062,Tep Bopha,CLS0126,F,2012-03-18,stu01062@school.edu.kh,71.8
STU01063,Hing Daro,CLS0298,M,2006-11-26,stu01063@school.edu.kh,72.6
STU01064,Sok Panha,CLS0369,M,2012-06-11,stu01064@school.edu.kh,79.9
STU01065,Pen Sreynich,CLS0348,F,2011-12-09,stu01065@school.edu.kh,76.2
STU01066,Vong Dina,CLS0345,F,2010-10-15,stu01066@school.edu.kh,94.7
STU01067,Chea Boramey,CLS0413,F,2007-08-03,stu01067@school.edu.kh,85.5
STU01068,Lim Sokunmony,CLS0307,F,2007-02-03,stu01068@school.edu.kh,85.8
STU01069,Pen Reaksmey,CLS0281,F,2009-02-19,stu01069@school.edu.kh,73.5
STU01070,Saom Dara,CLS0244,M,2013-09-29,stu01070@school.edu.kh,66.5
STU01071,Sorn Chanreaksmey,CLS0132,M,2014-01-22,stu01071@school.edu.kh,75.5
STU01072,Oun Phearun,CLS0481,M,2009-04-05,stu01072@school.edu.kh,98.5
STU01073,Saom Theara,CLS0085,M,2009-09-16,stu01073@school.edu.kh,95.8
STU01074,Seng Sreynich,CLS0052,F,2007-11-01,stu01074@school.edu.kh,79.1
STU01075,Kuy Sreytouch,CLS0042,F,2013-07-20,stu01075@school.edu.kh,60.3
STU01076,Oun Nara,CLS0085,M,2013-06-24,stu01076@school.edu.kh,94.1
STU01077,Ly Leakhena,CLS0374,F,2014-02-14,stu01077@school.edu.kh,82.6
STU01078,Ith Sreynich,CLS0374,F,2009-03-10,stu01078@school.edu.kh,98.8
STU01079,Kong Dalin,CLS0003,F,2009-11-14,stu01079@school.edu.kh,95.4
STU01080,Sok Sophal,CLS0292,M,2012-10-08,stu01080@school.edu.kh,99.0
STU01081,Chhun Piseth,CLS0014,M,2012-08-18,stu01081@school.edu.kh,82.4
STU01082,Tep Sarath,CLS0031,M,2007-07-08,stu01082@school.edu.kh,94.6
STU01083,Hing Menghour,CLS0005,M,2010-06-17,stu01083@school.edu.kh,62.7
STU01084,Oun Sreyneang,CLS0145,F,2007-06-25,stu01084@school.edu.kh,95.2
STU01085,Meas Chanpich,CLS0305,F,2010-11-21,stu01085@school.edu.kh,76.3
STU01086,Chou Sreypich,CLS0330,F,2009-12-08,stu01086@school.edu.kh,73.7
STU01087,Pen Daro,CLS0011,M,2009-05-25,stu01087@school.edu.kh,82.3
STU01088,Oun Makara,CLS0255,M,2009-04-29,stu01088@school.edu.kh,95.7
STU01089,Ly Makara,CLS0352,M,2009-05-17,stu01089@school.edu.kh,90.0
STU01090,Chan Thida,CLS0481,M,2006-12-27,stu01090@school.edu.kh,91.8
STU01091,Ros Chanrith,CLS0218,M,2009-04-04,stu01091@school.edu.kh,98.9
STU01092,Mouk Channary,CLS0405,F,2006-11-05,stu01092@school.edu.kh,99.4
STU01093,Him Sreyla,CLS0414,F,2013-09-23,stu01093@school.edu.kh,94.7
STU01094,Tep Samnang,CLS0169,M,2009-10-23,stu01094@school.edu.kh,90.4
STU01095,Saom Sophy,CLS0393,F,2012-05-07,stu01095@school.edu.kh,98.6
STU01096,Kuy Sreyneang,CLS0051,F,2009-02-03,stu01096@school.edu.kh,94.0
STU01097,Noun Sreynit,CLS0437,F,2013-04-24,stu01097@school.edu.kh,75.5
STU01098,Ear Menghour,CLS0046,M,2008-09-23,stu01098@school.edu.kh,74.7
STU01099,Khmer Sreyleak,CLS0478,F,2009-12-18,stu01099@school.edu.kh,90.5
STU01100,Phan Sreynit,CLS0390,F,2008-08-31,stu01100@school.edu.kh,75.3
STU01101,Chea Sovann,CLS0213,M,2010-06-11,stu01101@school.edu.kh,66.6
STU01102,Ear Phearun,CLS0187,M,2007-09-17,stu01102@school.edu.kh,88.8
STU01103,Hing Sreynich,CLS0200,F,2010-02-05,stu01103@school.edu.kh,86.1
STU01104,Ear Sreynit,CLS0166,F,2011-11-27,stu01104@school.edu.kh,88.7
STU01105,Him Pich,CLS0352,F,2010-07-09,stu01105@school.edu.kh,63.3
STU01106,Ith Bopha,CLS0371,F,2009-03-19,stu01106@school.edu.kh,98.6
STU01107,Tep Dina,CLS0103,F,2012-02-18,stu01107@school.edu.kh,60.7
STU01108,Sok Sokunthea,CLS0494,F,2006-10-28,stu01108@school.edu.kh,95.7
STU01109,Khem Bopha,CLS0272,F,2010-12-12,stu01109@school.edu.kh,85.9
STU01110,Mao Borann,CLS0029,M,2011-01-02,stu01110@school.edu.kh,94.9
STU01111,Him Panha,CLS0390,M,2006-12-02,stu01111@school.edu.kh,92.8
STU01112,Ith Borath,CLS0278,M,2012-08-08,stu01112@school.edu.kh,70.6
STU01113,Pov Sophy,CLS0097,F,2009-08-30,stu01113@school.edu.kh,80.6
STU01114,Hing Pich,CLS0459,F,2009-03-27,stu01114@school.edu.kh,67.0
STU01115,Kuy Makara,CLS0048,M,2010-07-06,stu01115@school.edu.kh,94.6
STU01116,Khem Borath,CLS0275,M,2014-01-23,stu01116@school.edu.kh,69.5
STU01117,Doeun Phary,CLS0094,M,2007-11-15,stu01117@school.edu.kh,70.3
STU01118,Oun Leakhena,CLS0352,F,2011-05-31,stu01118@school.edu.kh,77.7
STU01119,Nget Sreyneang,CLS0268,F,2008-08-20,stu01119@school.edu.kh,60.9
STU01120,Kong Nara,CLS0265,M,2014-03-16,stu01120@school.edu.kh,98.7
STU01121,Nget Sreynit,CLS0418,F,2007-02-06,stu01121@school.edu.kh,78.9
STU01122,Ith Kimhour,CLS0279,M,2008-03-02,stu01122@school.edu.kh,85.0
STU01123,Seang Dara,CLS0005,M,2009-06-29,stu01123@school.edu.kh,69.2
STU01124,Lim Reaksmey,CLS0129,F,2007-08-16,stu01124@school.edu.kh,73.2
STU01125,Meas Sreymab,CLS0317,F,2009-08-13,stu01125@school.edu.kh,84.6
STU01126,Phat Chanrith,CLS0035,M,2011-01-30,stu01126@school.edu.kh,60.2
STU01127,Mao Dalin,CLS0224,F,2010-05-15,stu01127@school.edu.kh,94.8
STU01128,Mao Sreypov,CLS0343,F,2011-06-15,stu01128@school.edu.kh,98.8
STU01129,Ear Theany,CLS0286,F,2010-05-10,stu01129@school.edu.kh,82.3
STU01130,Chea Phearun,CLS0366,M,2012-06-05,stu01130@school.edu.kh,65.4
STU01131,Chea Channary,CLS0095,F,2012-02-02,stu01131@school.edu.kh,88.3
STU01132,Phan Thida,CLS0180,M,2006-07-22,stu01132@school.edu.kh,63.2
STU01133,Oun Samnang,CLS0260,M,2013-01-25,stu01133@school.edu.kh,98.1
STU01134,Chea Sovann,CLS0176,M,2013-05-19,stu01134@school.edu.kh,93.2
STU01135,Oun Sokun,CLS0487,M,2014-02-02,stu01135@school.edu.kh,95.2
STU01136,Chan Phearun,CLS0381,M,2006-11-15,stu01136@school.edu.kh,93.5
STU01137,Tep Sreytouch,CLS0151,F,2009-11-28,stu01137@school.edu.kh,70.6
STU01138,Sorn Sreyla,CLS0296,F,2012-09-29,stu01138@school.edu.kh,88.5
STU01139,Khmer Makara,CLS0494,M,2010-05-02,stu01139@school.edu.kh,83.4
STU01140,Mouk Chanpich,CLS0306,F,2006-08-30,stu01140@school.edu.kh,75.6
STU01141,Ith Leakhena,CLS0058,F,2008-04-25,stu01141@school.edu.kh,70.3
STU01142,Kong Sovann,CLS0024,M,2012-01-25,stu01142@school.edu.kh,73.8
STU01143,Doeun Sokha,CLS0433,M,2009-11-02,stu01143@school.edu.kh,87.1
STU01144,Seng Sreynich,CLS0053,F,2012-11-04,stu01144@school.edu.kh,93.3
STU01145,Heng Dalin,CLS0418,F,2012-06-03,stu01145@school.edu.kh,99.7
STU01146,Sar Borann,CLS0458,M,2014-01-02,stu01146@school.edu.kh,72.7
STU01147,Doeun Sokunmony,CLS0414,F,2012-09-27,stu01147@school.edu.kh,72.8
STU01148,Mouk Bopha,CLS0069,F,2011-01-11,stu01148@school.edu.kh,66.5
STU01149,Saom Theara,CLS0279,M,2009-06-14,stu01149@school.edu.kh,81.6
STU01150,Prum Sreynich,CLS0095,F,2013-07-06,stu01150@school.edu.kh,60.2
STU01151,Keo Chanpich,CLS0226,F,2008-09-13,stu01151@school.edu.kh,61.5
STU01152,Kuy Channary,CLS0200,F,2007-03-22,stu01152@school.edu.kh,90.0
STU01153,Nhem Sokun,CLS0026,M,2010-04-19,stu01153@school.edu.kh,96.8
STU01154,Mao Sothea,CLS0096,M,2010-02-23,stu01154@school.edu.kh,73.8
STU01155,Ith Bopha,CLS0219,F,2008-03-10,stu01155@school.edu.kh,70.0
STU01156,Doeun Channary,CLS0433,F,2014-01-23,stu01156@school.edu.kh,78.4
STU01157,Phan Chanthy,CLS0256,F,2008-07-04,stu01157@school.edu.kh,92.1
STU01158,Ly Vichea,CLS0284,M,2007-01-19,stu01158@school.edu.kh,85.8
STU01159,Ly Boramey,CLS0329,F,2009-07-08,stu01159@school.edu.kh,84.2
STU01160,Ear Sreyla,CLS0468,F,2010-08-17,stu01160@school.edu.kh,74.8
STU01161,Ly Phearun,CLS0376,M,2011-11-03,stu01161@school.edu.kh,68.3
STU01162,Ith Piseth,CLS0089,M,2011-10-13,stu01162@school.edu.kh,92.6
STU01163,Tep Kolab,CLS0068,F,2008-03-07,stu01163@school.edu.kh,83.8
STU01164,Kuy Lina,CLS0090,F,2009-11-03,stu01164@school.edu.kh,93.0
STU01165,Pov Rithy,CLS0135,M,2009-07-07,stu01165@school.edu.kh,84.6
STU01166,Kuy Sreymony,CLS0432,F,2009-06-09,stu01166@school.edu.kh,98.2
STU01167,Sorn Samnang,CLS0121,M,2006-04-28,stu01167@school.edu.kh,61.8
STU01168,Kuy Kosal,CLS0091,M,2006-10-01,stu01168@school.edu.kh,90.5
STU01169,Sorn Phirun,CLS0302,M,2012-01-21,stu01169@school.edu.kh,91.9
STU01170,Pen Thida,CLS0417,M,2010-06-07,stu01170@school.edu.kh,84.8
STU01171,Tep Sophy,CLS0338,F,2012-02-21,stu01171@school.edu.kh,70.9
STU01172,Lim Sreymab,CLS0019,F,2008-07-14,stu01172@school.edu.kh,63.2
STU01173,Chou Sreyla,CLS0489,F,2013-09-28,stu01173@school.edu.kh,84.9
STU01174,Chou Sopheak,CLS0423,M,2007-09-27,stu01174@school.edu.kh,91.4
STU01175,Sorn Sophal,CLS0094,M,2006-09-01,stu01175@school.edu.kh,78.6
STU01176,Chhun Sreynit,CLS0459,F,2011-06-18,stu01176@school.edu.kh,94.1
STU01177,Yem Vichea,CLS0104,M,2008-06-20,stu01177@school.edu.kh,85.4
STU01178,Meas Virak,CLS0329,M,2007-07-25,stu01178@school.edu.kh,76.8
STU01179,Seng Bunna,CLS0280,M,2009-12-27,stu01179@school.edu.kh,62.5
STU01180,Ly Theara,CLS0421,M,2011-12-19,stu01180@school.edu.kh,70.0
STU01181,Ear Sambath,CLS0127,M,2013-03-13,stu01181@school.edu.kh,84.6
STU01182,Nhem Sophary,CLS0266,F,2010-05-16,stu01182@school.edu.kh,69.5
STU01183,Pen Sokunmony,CLS0188,F,2006-06-14,stu01183@school.edu.kh,74.7
STU01184,Doeun Makara,CLS0374,M,2008-02-05,stu01184@school.edu.kh,83.2
STU01185,Yem Sokun,CLS0365,M,2007-06-07,stu01185@school.edu.kh,81.0
STU01186,Noun Theany,CLS0309,F,2009-11-23,stu01186@school.edu.kh,65.7
STU01187,Kuy Sreymony,CLS0104,F,2013-03-09,stu01187@school.edu.kh,63.8
STU01188,Khem Sovann,CLS0066,M,2006-10-18,stu01188@school.edu.kh,65.4
STU01189,Saom Samnang,CLS0348,M,2010-09-20,stu01189@school.edu.kh,62.2
STU01190,Chhun Sreyleak,CLS0336,F,2007-09-29,stu01190@school.edu.kh,66.4
STU01191,Pov Sreypov,CLS0254,F,2007-04-26,stu01191@school.edu.kh,61.9
STU01192,Chan Vatey,CLS0030,M,2009-09-01,stu01192@school.edu.kh,62.3
STU01193,Heng Seyha,CLS0454,M,2007-06-02,stu01193@school.edu.kh,68.2
STU01194,Nget Daro,CLS0075,M,2011-01-28,stu01194@school.edu.kh,82.9
STU01195,Khmer Sovann,CLS0196,M,2009-02-06,stu01195@school.edu.kh,71.5
STU01196,Sar Thida,CLS0013,M,2008-04-11,stu01196@school.edu.kh,64.2
STU01197,Seng Kolab,CLS0206,F,2009-03-25,stu01197@school.edu.kh,77.8
STU01198,Sorn Vatey,CLS0237,M,2006-10-20,stu01198@school.edu.kh,86.2
STU01199,Ros Kunthea,CLS0105,F,2009-09-18,stu01199@school.edu.kh,95.3
STU01200,Ly Sokha,CLS0486,M,2010-05-29,stu01200@school.edu.kh,90.0
STU01201,Noun Chantrea,CLS0197,F,2010-07-17,stu01201@school.edu.kh,62.8
STU01202,Phat Reaksmey,CLS0496,F,2008-07-15,stu01202@school.edu.kh,93.3
STU01203,Sar Sambath,CLS0351,M,2009-11-24,stu01203@school.edu.kh,71.8
STU01204,Heng Samnang,CLS0278,M,2010-06-25,stu01204@school.edu.kh,64.7
STU01205,Sar Dara,CLS0329,M,2011-08-30,stu01205@school.edu.kh,66.6
STU01206,Phat Lina,CLS0244,F,2010-01-23,stu01206@school.edu.kh,78.9
STU01207,Heng Reaksmey,CLS0034,F,2010-03-30,stu01207@school.edu.kh,88.8
STU01208,Tep Sovann,CLS0476,M,2008-07-07,stu01208@school.edu.kh,74.1
STU01209,Ros Piseth,CLS0373,M,2008-04-26,stu01209@school.edu.kh,76.8
STU01210,Prum Boramey,CLS0021,F,2010-01-26,stu01210@school.edu.kh,60.7
STU01211,Heng Borath,CLS0433,M,2006-09-23,stu01211@school.edu.kh,87.9
STU01212,Pen Vatey,CLS0475,M,2013-05-09,stu01212@school.edu.kh,65.1
STU01213,Phan Dalin,CLS0184,F,2013-04-15,stu01213@school.edu.kh,75.8
STU01214,Keo Vuthy,CLS0237,M,2012-11-11,stu01214@school.edu.kh,72.7
STU01215,Hing Boramey,CLS0179,F,2010-04-12,stu01215@school.edu.kh,63.2
STU01216,Sar Reaksmey,CLS0155,F,2011-07-07,stu01216@school.edu.kh,89.4
STU01217,Seng Sophy,CLS0137,F,2010-05-10,stu01217@school.edu.kh,92.4
STU01218,Ros Borann,CLS0329,M,2009-09-14,stu01218@school.edu.kh,61.7
STU01219,Phat Pich,CLS0208,F,2008-10-16,stu01219@school.edu.kh,80.7
STU01220,Hing Dara,CLS0031,M,2011-01-06,stu01220@school.edu.kh,85.4
STU01221,Touch Sreynich,CLS0291,F,2012-12-27,stu01221@school.edu.kh,96.6
STU01222,Keo Chantrea,CLS0308,F,2011-02-10,stu01222@school.edu.kh,90.9
STU01223,Ith Sokun,CLS0186,M,2006-04-06,stu01223@school.edu.kh,83.9
STU01224,Chou Menghour,CLS0195,M,2011-08-29,stu01224@school.edu.kh,60.7
STU01225,Lim Virak,CLS0482,M,2008-07-22,stu01225@school.edu.kh,68.6
STU01226,Touch Makara,CLS0376,M,2010-04-28,stu01226@school.edu.kh,65.1
STU01227,Kuy Kunthea,CLS0443,F,2008-06-28,stu01227@school.edu.kh,61.1
STU01228,Sar Socheata,CLS0452,F,2012-09-04,stu01228@school.edu.kh,91.9
STU01229,Tep Chantha,CLS0319,M,2011-12-24,stu01229@school.edu.kh,78.3
STU01230,Chhun Chanpich,CLS0415,F,2012-01-31,stu01230@school.edu.kh,97.0
STU01231,Chou Bopha,CLS0307,F,2012-06-28,stu01231@school.edu.kh,72.5
STU01232,Ith Chanpich,CLS0133,F,2012-01-19,stu01232@school.edu.kh,92.5
STU01233,Noun Chantrea,CLS0171,F,2006-07-16,stu01233@school.edu.kh,72.1
STU01234,Meas Sreynich,CLS0282,F,2013-05-29,stu01234@school.edu.kh,99.2
STU01235,Chea Dara,CLS0009,M,2012-05-19,stu01235@school.edu.kh,71.5
STU01236,Doeun Piseth,CLS0015,M,2012-02-12,stu01236@school.edu.kh,93.8
STU01237,Chea Sophy,CLS0197,F,2012-01-31,stu01237@school.edu.kh,72.1
STU01238,Ith Sophy,CLS0471,F,2011-12-10,stu01238@school.edu.kh,71.4
STU01239,Kuy Sreymab,CLS0174,F,2010-06-27,stu01239@school.edu.kh,96.7
STU01240,Chhun Sovann,CLS0021,M,2010-09-02,stu01240@school.edu.kh,82.8
STU01241,Chan Sreypich,CLS0009,F,2007-08-06,stu01241@school.edu.kh,75.6
STU01242,Sok Sokunthyda,CLS0428,F,2012-05-19,stu01242@school.edu.kh,85.3
STU01243,Touch Bopha,CLS0114,F,2009-10-21,stu01243@school.edu.kh,60.2
STU01244,Pen Sreynich,CLS0137,F,2008-11-19,stu01244@school.edu.kh,64.0
STU01245,Lim Theara,CLS0175,M,2011-11-11,stu01245@school.edu.kh,63.3
STU01246,Yem Kunthea,CLS0475,F,2009-07-13,stu01246@school.edu.kh,79.5
STU01247,Sok Chanpich,CLS0188,F,2011-04-11,stu01247@school.edu.kh,97.4
STU01248,Oun Virak,CLS0335,M,2007-12-21,stu01248@school.edu.kh,71.7
STU01249,Kong Sreynich,CLS0269,F,2010-01-27,stu01249@school.edu.kh,76.4
STU01250,Chou Makara,CLS0466,M,2010-12-13,stu01250@school.edu.kh,80.1
STU01251,Heng Kanha,CLS0305,F,2013-09-29,stu01251@school.edu.kh,69.3
STU01252,Pen Chantha,CLS0231,M,2014-01-31,stu01252@school.edu.kh,68.4
STU01253,Touch Kanha,CLS0412,F,2013-07-24,stu01253@school.edu.kh,79.3
STU01254,Sorn Sokunmony,CLS0026,F,2009-12-23,stu01254@school.edu.kh,75.3
STU01255,Mao Piseth,CLS0395,M,2012-10-29,stu01255@school.edu.kh,77.0
STU01256,Him Sokha,CLS0024,M,2006-06-02,stu01256@school.edu.kh,89.6
STU01257,Vong Daro,CLS0414,M,2009-02-04,stu01257@school.edu.kh,64.1
STU01258,Khmer Borann,CLS0051,M,2007-02-08,stu01258@school.edu.kh,62.3
STU01259,Seang Sreynit,CLS0462,M,2008-07-08,stu01259@school.edu.kh,77.2
STU01260,Ear Bopha,CLS0331,F,2010-05-24,stu01260@school.edu.kh,66.7
STU01261,Seang Vuthy,CLS0164,M,2011-02-14,stu01261@school.edu.kh,64.9
STU01262,Hing Borath,CLS0014,M,2013-02-13,stu01262@school.edu.kh,97.4
STU01263,Kuy Dara,CLS0183,M,2010-05-21,stu01263@school.edu.kh,87.4
STU01264,Khmer Phirun,CLS0119,M,2013-04-05,stu01264@school.edu.kh,61.9
STU01265,Phan Rith,CLS0387,M,2013-01-24,stu01265@school.edu.kh,88.0
STU01266,Ly Sokhom,CLS0075,M,2008-10-11,stu01266@school.edu.kh,68.0
STU01267,Yem Sreynich,CLS0244,F,2012-01-08,stu01267@school.edu.kh,98.4
STU01268,Tep Sokhom,CLS0465,M,2010-07-20,stu01268@school.edu.kh,63.4
STU01269,Chou Makara,CLS0065,M,2008-06-24,stu01269@school.edu.kh,82.4
STU01270,Him Bunna,CLS0253,M,2006-06-28,stu01270@school.edu.kh,85.0
STU01271,Nget Dara,CLS0143,M,2013-09-03,stu01271@school.edu.kh,98.0
STU01272,Heng Rathana,CLS0170,M,2013-04-14,stu01272@school.edu.kh,73.6
STU01273,Oun Chantrea,CLS0137,F,2007-06-27,stu01273@school.edu.kh,94.9
STU01274,Sok Chantrea,CLS0225,F,2007-07-29,stu01274@school.edu.kh,70.5
STU01275,Ly Kunthea,CLS0244,F,2010-08-04,stu01275@school.edu.kh,82.2
STU01276,Chan Samnang,CLS0134,M,2007-01-09,stu01276@school.edu.kh,78.7
STU01277,Chea Thida,CLS0039,M,2008-04-25,stu01277@school.edu.kh,60.2
STU01278,Chou Chanreaksmey,CLS0478,M,2013-01-29,stu01278@school.edu.kh,86.1
STU01279,Kuy Socheata,CLS0174,F,2011-05-29,stu01279@school.edu.kh,68.4
STU01280,Keo Leakhena,CLS0121,F,2010-04-21,stu01280@school.edu.kh,93.0
STU01281,Chan Lina,CLS0014,F,2013-05-30,stu01281@school.edu.kh,67.4
STU01282,Keo Sarath,CLS0464,M,2011-12-22,stu01282@school.edu.kh,97.0
STU01283,Lim Chanpich,CLS0443,F,2012-02-10,stu01283@school.edu.kh,93.3
STU01284,Sar Phearun,CLS0050,M,2007-06-19,stu01284@school.edu.kh,98.4
STU01285,Nhem Sarath,CLS0081,M,2012-07-26,stu01285@school.edu.kh,84.7
STU01286,Phan Sokunmony,CLS0144,F,2012-03-13,stu01286@school.edu.kh,72.7
STU01287,Vong Thida,CLS0465,M,2009-04-11,stu01287@school.edu.kh,83.4
STU01288,Vong Makara,CLS0261,M,2009-03-27,stu01288@school.edu.kh,63.6
STU01289,Touch Chanrith,CLS0338,M,2013-03-06,stu01289@school.edu.kh,74.4
STU01290,Doeun Sreynit,CLS0432,F,2006-12-10,stu01290@school.edu.kh,97.1
STU01291,Tep Vichea,CLS0288,M,2011-09-30,stu01291@school.edu.kh,94.0
STU01292,Ith Channara,CLS0255,M,2008-10-08,stu01292@school.edu.kh,60.6
STU01293,Ly Nara,CLS0349,M,2014-02-18,stu01293@school.edu.kh,79.0
STU01294,Seng Sreynich,CLS0122,F,2008-03-19,stu01294@school.edu.kh,74.7
STU01295,Khmer Theany,CLS0271,F,2008-07-31,stu01295@school.edu.kh,73.7
STU01296,Saom Sokun,CLS0122,M,2010-06-16,stu01296@school.edu.kh,85.7
STU01297,Heng Sreynich,CLS0215,F,2006-10-23,stu01297@school.edu.kh,99.8
STU01298,Sorn Sokha,CLS0448,M,2007-08-24,stu01298@school.edu.kh,60.9
STU01299,Pen Sokunthyda,CLS0392,F,2012-05-13,stu01299@school.edu.kh,68.1
STU01300,Chan Dina,CLS0017,F,2010-02-21,stu01300@school.edu.kh,77.0
STU01301,Noun Rathana,CLS0020,M,2013-10-11,stu01301@school.edu.kh,90.6
STU01302,Prum Chantha,CLS0346,M,2009-11-13,stu01302@school.edu.kh,99.2
STU01303,Seang Sovann,CLS0497,M,2011-10-10,stu01303@school.edu.kh,66.6
STU01304,Mouk Chanpich,CLS0430,F,2012-09-14,stu01304@school.edu.kh,96.8
STU01305,Khmer Phearun,CLS0485,M,2009-11-08,stu01305@school.edu.kh,81.8
STU01306,Meas Channara,CLS0009,M,2006-10-29,stu01306@school.edu.kh,76.5
STU01307,Khem Kimhour,CLS0415,M,2009-09-18,stu01307@school.edu.kh,72.2
STU01308,Touch Kosal,CLS0413,M,2009-03-05,stu01308@school.edu.kh,68.7
STU01309,Tep Sreynit,CLS0297,F,2008-05-29,stu01309@school.edu.kh,83.1
STU01310,Ith Sreypov,CLS0245,F,2009-03-18,stu01310@school.edu.kh,65.5
STU01311,Ly Sokunmony,CLS0123,F,2008-05-08,stu01311@school.edu.kh,84.9
STU01312,Kong Bopha,CLS0046,F,2010-08-21,stu01312@school.edu.kh,85.6
STU01313,Ros Sambath,CLS0467,M,2014-02-24,stu01313@school.edu.kh,85.3
STU01314,Nget Borath,CLS0090,M,2012-11-28,stu01314@school.edu.kh,77.0
STU01315,Chan Sreyleak,CLS0383,F,2009-12-10,stu01315@school.edu.kh,93.1
STU01316,Seang Menghour,CLS0447,M,2011-06-04,stu01316@school.edu.kh,91.0
STU01317,Pov Virak,CLS0216,M,2006-07-02,stu01317@school.edu.kh,61.9
STU01318,Khem Phearun,CLS0017,M,2009-09-01,stu01318@school.edu.kh,77.1
STU01319,Touch Sreymom,CLS0138,F,2012-10-08,stu01319@school.edu.kh,68.6
STU01320,Sorn Channary,CLS0453,F,2007-04-05,stu01320@school.edu.kh,72.7
STU01321,Pov Kolab,CLS0259,F,2008-07-14,stu01321@school.edu.kh,71.8
STU01322,Saom Kunthea,CLS0158,F,2006-08-26,stu01322@school.edu.kh,68.5
